Parameter Code;Parameter;Date;Site Name;Sample Duration;Pollutant Standard;Method;Event Type;Observation Count;Observation Percent;Measurement Unit;Average;Daily Maximum;Hour of Maximum;AQI
81102;PM10 Total 0-10um STP;14/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;08/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;02/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);48;48;0;44
81102;PM10 Total 0-10um STP;20/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;28/12/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);1;1;0;1
81102;PM10 Total 0-10um STP;16/12/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;10/12/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;04/12/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);6;6;0;6
81102;PM10 Total 0-10um STP;28/11/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);5;5;0;5
81102;PM10 Total 0-10um STP;22/11/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;16/11/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;10/11/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;04/11/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;29/10/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);5;5;0;5
81102;PM10 Total 0-10um STP;23/10/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;17/10/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;11/10/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;05/10/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;29/09/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;23/09/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;17/09/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;11/09/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;05/09/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);6;6;0;6
81102;PM10 Total 0-10um STP;30/08/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;24/08/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);6;6;0;6
81102;PM10 Total 0-10um STP;18/08/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;12/08/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;06/08/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;31/07/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;25/07/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;19/07/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;13/07/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;07/07/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);43;43;0;40
81102;PM10 Total 0-10um STP;01/07/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;25/06/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;19/06/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;13/06/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;07/06/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;01/06/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);21;21;0;19
81102;PM10 Total 0-10um STP;26/05/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);25;25;0;23
81102;PM10 Total 0-10um STP;20/05/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;14/05/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;08/05/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;02/05/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);25;25;0;23
81102;PM10 Total 0-10um STP;26/04/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;20/04/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;14/04/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;08/04/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;02/04/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;27/03/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;21/03/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;15/03/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;09/03/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;03/03/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;25/02/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);6;6;0;6
81102;PM10 Total 0-10um STP;19/02/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;13/02/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;07/02/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;01/02/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;26/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;20/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;14/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);23;23;0;21
81102;PM10 Total 0-10um STP;08/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;02/01/2010;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);6;6;0;6
81102;PM10 Total 0-10um STP;29/12/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;23/12/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;17/12/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;05/12/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;23/11/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;11/12/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;17/11/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;11/11/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;05/11/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;30/10/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;24/10/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;18/10/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;12/10/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;06/10/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;24/09/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;18/09/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;12/09/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;30/09/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);21;21;0;19
81102;PM10 Total 0-10um STP;06/09/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;31/08/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);21;21;0;19
81102;PM10 Total 0-10um STP;25/08/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;19/08/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);21;21;0;19
81102;PM10 Total 0-10um STP;13/08/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;07/08/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;01/08/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;26/07/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;20/07/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);30;30;0;28
81102;PM10 Total 0-10um STP;08/07/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);38;38;0;35
81102;PM10 Total 0-10um STP;02/07/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;26/06/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;14/07/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;20/06/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;14/06/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);7;7;0;6
81102;PM10 Total 0-10um STP;08/06/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);38;38;0;35
81102;PM10 Total 0-10um STP;02/06/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);23;23;0;21
81102;PM10 Total 0-10um STP;27/05/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);30;30;0;28
81102;PM10 Total 0-10um STP;21/05/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;15/05/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;09/05/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;03/05/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);28;28;0;26
81102;PM10 Total 0-10um STP;27/04/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);29;29;0;27
81102;PM10 Total 0-10um STP;21/04/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;15/04/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;09/04/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;03/04/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;28/03/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;22/03/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;16/03/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;10/03/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);36;36;0;33
81102;PM10 Total 0-10um STP;04/03/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);28;28;0;26
81102;PM10 Total 0-10um STP;26/02/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);1;1;0;1
81102;PM10 Total 0-10um STP;20/02/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);1;1;0;1
81102;PM10 Total 0-10um STP;14/02/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);32;32;0;30
81102;PM10 Total 0-10um STP;08/02/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);28;28;0;26
81102;PM10 Total 0-10um STP;02/02/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;27/01/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;21/01/2011;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;R - P Co Partisol Model 2025 - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
