Parameter Code;Parameter;Date;Site Name;Sample Duration;Pollutant Standard;Method;Event Type;Observation Count;Observation Percent;Measurement Unit;Average;Daily Maximum;Hour of Maximum;AQI
88502;Acceptable PM2.5 AQI & Speciation Mass;18/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);27;27;23;11
88502;Acceptable PM2.5 AQI & Speciation Mass;17/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);77;77;23;32
88502;Acceptable PM2.5 AQI & Speciation Mass;16/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);55;55;23;23
88502;Acceptable PM2.5 AQI & Speciation Mass;19/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);34;34;23;14
88502;Acceptable PM2.5 AQI & Speciation Mass;15/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);81;81;23;34
88502;Acceptable PM2.5 AQI & Speciation Mass;14/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);409;409;23;114
88502;Acceptable PM2.5 AQI & Speciation Mass;13/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);455;455;23;126
88502;Acceptable PM2.5 AQI & Speciation Mass;12/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);323;323;23;93
88502;Acceptable PM2.5 AQI & Speciation Mass;11/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);172;172;23;62
88502;Acceptable PM2.5 AQI & Speciation Mass;10/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);75;75;23;31
88502;Acceptable PM2.5 AQI & Speciation Mass;09/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);214;214;23;71
88502;Acceptable PM2.5 AQI & Speciation Mass;08/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);232;232;23;74
88502;Acceptable PM2.5 AQI & Speciation Mass;07/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);92;92;23;38
88502;Acceptable PM2.5 AQI & Speciation Mass;06/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);51;51;23;21
88502;Acceptable PM2.5 AQI & Speciation Mass;05/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);296;296;23;88
88502;Acceptable PM2.5 AQI & Speciation Mass;04/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);136;136;23;54
88502;Acceptable PM2.5 AQI & Speciation Mass;03/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);139;139;23;55
88502;Acceptable PM2.5 AQI & Speciation Mass;02/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);153;153;23;58
88502;Acceptable PM2.5 AQI & Speciation Mass;01/08/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);241;241;23;76
88502;Acceptable PM2.5 AQI & Speciation Mass;31/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);87;87;23;36
88502;Acceptable PM2.5 AQI & Speciation Mass;30/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);106;106;23;44
88502;Acceptable PM2.5 AQI & Speciation Mass;29/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);10;10;23;42
88502;Acceptable PM2.5 AQI & Speciation Mass;28/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);4;4;23;17
88502;Acceptable PM2.5 AQI & Speciation Mass;27/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);321;321;23;93
88502;Acceptable PM2.5 AQI & Speciation Mass;26/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);225;225;23;73
88502;Acceptable PM2.5 AQI & Speciation Mass;25/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);251;251;23;78
88502;Acceptable PM2.5 AQI & Speciation Mass;24/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);56;56;23;23
88502;Acceptable PM2.5 AQI & Speciation Mass;23/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);46;46;23;19
88502;Acceptable PM2.5 AQI & Speciation Mass;22/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);119;119;23;50
88502;Acceptable PM2.5 AQI & Speciation Mass;21/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);86;86;23;36
88502;Acceptable PM2.5 AQI & Speciation Mass;20/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);97;97;23;40
88502;Acceptable PM2.5 AQI & Speciation Mass;19/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);408;408;23;114
88502;Acceptable PM2.5 AQI & Speciation Mass;18/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);261;261;23;80
88502;Acceptable PM2.5 AQI & Speciation Mass;17/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);112;112;23;47
88502;Acceptable PM2.5 AQI & Speciation Mass;16/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);159;159;23;59
88502;Acceptable PM2.5 AQI & Speciation Mass;15/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);118;118;23;49
88502;Acceptable PM2.5 AQI & Speciation Mass;14/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);154;154;23;58
88502;Acceptable PM2.5 AQI & Speciation Mass;13/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);94;94;23;39
88502;Acceptable PM2.5 AQI & Speciation Mass;12/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);89;89;23;37
88502;Acceptable PM2.5 AQI & Speciation Mass;11/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);126;126;23;52
88502;Acceptable PM2.5 AQI & Speciation Mass;10/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);94;94;23;39
88502;Acceptable PM2.5 AQI & Speciation Mass;09/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);7;7;23;3
88502;Acceptable PM2.5 AQI & Speciation Mass;08/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);44;44;23;18
88502;Acceptable PM2.5 AQI & Speciation Mass;07/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);33;33;23;14
88502;Acceptable PM2.5 AQI & Speciation Mass;06/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);118;118;23;49
88502;Acceptable PM2.5 AQI & Speciation Mass;05/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);152;152;23;58
88502;Acceptable PM2.5 AQI & Speciation Mass;04/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);83;83;23;35
88502;Acceptable PM2.5 AQI & Speciation Mass;03/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);6;6;23;25
88502;Acceptable PM2.5 AQI & Speciation Mass;02/07/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);82;82;23;34
88502;Acceptable PM2.5 AQI & Speciation Mass;28/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);96;96;23;40
88502;Acceptable PM2.5 AQI & Speciation Mass;27/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);263;263;23;81
88502;Acceptable PM2.5 AQI & Speciation Mass;25/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);292;292;23;87
88502;Acceptable PM2.5 AQI & Speciation Mass;24/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);133;133;23;54
88502;Acceptable PM2.5 AQI & Speciation Mass;23/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);37;37;23;15
88502;Acceptable PM2.5 AQI & Speciation Mass;22/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);13;13;23;53
88502;Acceptable PM2.5 AQI & Speciation Mass;21/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);98;98;23;41
88502;Acceptable PM2.5 AQI & Speciation Mass;20/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);37;37;23;15
88502;Acceptable PM2.5 AQI & Speciation Mass;19/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);26;26;23;11
88502;Acceptable PM2.5 AQI & Speciation Mass;18/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);45;45;23;19
88502;Acceptable PM2.5 AQI & Speciation Mass;17/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);54;54;23;23
88502;Acceptable PM2.5 AQI & Speciation Mass;16/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);52;52;23;22
88502;Acceptable PM2.5 AQI & Speciation Mass;15/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);51;51;23;21
88502;Acceptable PM2.5 AQI & Speciation Mass;14/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);197;197;23;67
88502;Acceptable PM2.5 AQI & Speciation Mass;13/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);297;297;23;88
88502;Acceptable PM2.5 AQI & Speciation Mass;12/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);359;359;23;102
88502;Acceptable PM2.5 AQI & Speciation Mass;11/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);229;229;23;74
88502;Acceptable PM2.5 AQI & Speciation Mass;10/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);119;119;23;50
88502;Acceptable PM2.5 AQI & Speciation Mass;09/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);163;163;23;60
88502;Acceptable PM2.5 AQI & Speciation Mass;08/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);79;79;23;33
88502;Acceptable PM2.5 AQI & Speciation Mass;07/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);166;166;23;60
88502;Acceptable PM2.5 AQI & Speciation Mass;06/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);105;105;23;44
88502;Acceptable PM2.5 AQI & Speciation Mass;05/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);174;174;23;62
88502;Acceptable PM2.5 AQI & Speciation Mass;04/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);77;77;23;32
88502;Acceptable PM2.5 AQI & Speciation Mass;03/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);74;74;23;31
88502;Acceptable PM2.5 AQI & Speciation Mass;02/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);108;108;23;45
88502;Acceptable PM2.5 AQI & Speciation Mass;01/06/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);59;59;23;25
88502;Acceptable PM2.5 AQI & Speciation Mass;31/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);166;166;23;60
88502;Acceptable PM2.5 AQI & Speciation Mass;30/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);128;128;23;52
88502;Acceptable PM2.5 AQI & Speciation Mass;29/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);185;185;23;64
88502;Acceptable PM2.5 AQI & Speciation Mass;28/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);103;103;23;43
88502;Acceptable PM2.5 AQI & Speciation Mass;26/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);3;3;23;13
88502;Acceptable PM2.5 AQI & Speciation Mass;25/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);58;58;23;24
88502;Acceptable PM2.5 AQI & Speciation Mass;24/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);42;42;23;18
88502;Acceptable PM2.5 AQI & Speciation Mass;27/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);44;44;23;18
88502;Acceptable PM2.5 AQI & Speciation Mass;23/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);25;25;23;10
88502;Acceptable PM2.5 AQI & Speciation Mass;22/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);3;3;23;1
88502;Acceptable PM2.5 AQI & Speciation Mass;21/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);6;6;23;25
88502;Acceptable PM2.5 AQI & Speciation Mass;20/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);10;10;23;42
88502;Acceptable PM2.5 AQI & Speciation Mass;19/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);68;68;23;28
88502;Acceptable PM2.5 AQI & Speciation Mass;18/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);138;138;23;55
88502;Acceptable PM2.5 AQI & Speciation Mass;17/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);111;111;23;46
88502;Acceptable PM2.5 AQI & Speciation Mass;16/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);85;85;23;35
88502;Acceptable PM2.5 AQI & Speciation Mass;14/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);104;104;23;43
88502;Acceptable PM2.5 AQI & Speciation Mass;13/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);14;14;23;6
88502;Acceptable PM2.5 AQI & Speciation Mass;12/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);51;51;23;21
88502;Acceptable PM2.5 AQI & Speciation Mass;15/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);126;126;23;52
88502;Acceptable PM2.5 AQI & Speciation Mass;11/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);8;8;23;33
88502;Acceptable PM2.5 AQI & Speciation Mass;10/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);65;65;23;27
88502;Acceptable PM2.5 AQI & Speciation Mass;09/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);8;8;23;33
88502;Acceptable PM2.5 AQI & Speciation Mass;08/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);35;35;23;15
88502;Acceptable PM2.5 AQI & Speciation Mass;07/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);88;88;23;37
88502;Acceptable PM2.5 AQI & Speciation Mass;04/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);105;105;23;44
88502;Acceptable PM2.5 AQI & Speciation Mass;03/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);127;127;23;52
88502;Acceptable PM2.5 AQI & Speciation Mass;02/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);151;151;23;57
88502;Acceptable PM2.5 AQI & Speciation Mass;01/05/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);10;10;23;42
88502;Acceptable PM2.5 AQI & Speciation Mass;30/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);15;15;23;57
88502;Acceptable PM2.5 AQI & Speciation Mass;29/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);108;108;23;45
88502;Acceptable PM2.5 AQI & Speciation Mass;28/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);85;85;23;35
88502;Acceptable PM2.5 AQI & Speciation Mass;27/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);112;112;23;47
88502;Acceptable PM2.5 AQI & Speciation Mass;26/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);15;15;23;57
88502;Acceptable PM2.5 AQI & Speciation Mass;25/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);99;99;23;41
88502;Acceptable PM2.5 AQI & Speciation Mass;24/04/2005;DUDLEY SQUARE ROXBURY;24-HR BLK AVG;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;1;100;Micrograms/cubic meter (LC);106;106;23;44
